Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,ID,Venue,Venue Latitude,Venue Longitude,Venue Category
"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,4fb5092de4b0cc9e780a2cea,Party City,43.720375964452145,-79.45647055203175,Miscellaneous Shop
"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,4b69b0aaf964a520d0ad2be3,toronto sport and social club,43.7251108951086,-79.46576589709854,Gym / Fitness Center
"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,4c2a45962219c928ecd5a248,Kaboom Fireworks,43.72540936482432,-79.46627678417163,Fireworks Store
"Lawrence Manor, Lawrence Heights",43.718518,-79.46476329999999,4e889fb3b634aa01dff363d6,Kidnetix Indoor Playground,43.72639960230629,-79.46154135631815,Playground
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b9d206bf964a520e69136e3,Queen's Park,43.66394609897775,-79.39217952520835,Park
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5db70a0c306d6b000861ac9f,Neo Coffee Bar,43.66014,-79.38587,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,537d4d6d498ec171ba22e7fe,Jimmy's Coffee,43.65842123574496,-79.38561319551111,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,594ff53c2be42528bcc1bdb7,T-Swirl Crepe,43.663452,-79.384125,Creperie
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4aeb5989f964a5203ec121e3,The Yoga Sanctuary,43.661499497597596,-79.38363613350754,Yoga Studio
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4a8355bff964a520d3fa1fe3,Mercatto,43.660390911898546,-79.38766421192705,Italian Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b6b189cf964a52089f22be3,Curry's Art Store Ltd.,43.66283810530193,-79.38373201352064,Arts & Crafts Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5a81ae339deb7d369fa7f146,Hailed Coffee,43.65883296982352,-79.38368351986598,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5d9399e49b61d90008bac7b0,Bar Volo,43.66546184849369,-79.38569158315659,Beer Bar
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,51a11515498ef97667980b8c,DanceLifeX Centre,43.66695583448771,-79.3852972984314,Dance Studio
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad8d773f964a5203e1521e3,Central YMCA,43.663083310067655,-79.38502493214878,Distribution Center
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4afca145f964a5208e2422e3,Tokyo Sushi,43.665885330936845,-79.38697684868161,Sushi Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4d927b8352ed224b27d008ac,Burrito Bandidos,43.662962178169344,-79.38395554190546,Burrito Place
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4fb593c0e4b05a76e2ab2951,Como En Casa,43.66516,-79.384796,Mexican Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,59ecf741da2e006b9e11a3d3,The Alley,43.66592244798498,-79.38556672752236,Bubble Tea Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,51755dc7498ece19b7261641,Banh Mi Boys,43.659292,-79.381949,Sandwich Place
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,557231e3498e540f05f3083c,Tim Hortons,43.658569999999976,-79.38512341104502,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c061f964a520abf720e3,Tokyo Grill,43.665085238149395,-79.38470692554789,Japanese Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,576d30ed498ef2e95e26e6d0,Starbucks,43.65945605353152,-79.39041123272168,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4e868e1bd5fb2ee2eede857c,Starbucks,43.662407,-79.385943,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ba79cd4f964a52060a239e3,Philosopher's Walk,43.666893747498605,-79.39559698104858,Park
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,534c20fa498ee7bc010834ce,Sansotei Ramen 三草亭,43.666734794517005,-79.3853530009483,Ramen Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b2d27b4f964a520a6cf24e3,Coach House Restaurant,43.66499059853204,-79.38481415727767,Diner
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b744336f964a520d8d02de3,Somethin' 2 Talk About,43.65839479027968,-79.38533765920816,Middle Eastern Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b3d1e49f964a5205c8e25e3,401 Games,43.663623277853254,-79.3840374323983,Hobby Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ab2b0b9f964a520e56b20e3,The Queen and Beaver Public House,43.65747228208784,-79.38352412327917,Gastropub
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4aeb711ef964a52017c221e3,Vegetarian Haven,43.656016028357094,-79.3927577742003,Vegetarian / Vegan Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b240652f964a5205a5f24e3,Indigo,43.66906505288213,-79.38905744719285,Bookstore
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4adf787cf964a520e57a21e3,Koerner Hall,43.667983280307865,-79.3959619437764,Concert Hall
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c05ef964a520d9f620e3,Royal Ontario Museum,43.668367065616046,-79.3948129405877,Museum
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4a72360ef964a52098da1fe3,Ethiopian House,43.6665987043968,-79.38566906742606,Ethiopian Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5707027d498edd885aea5dce,Hangry Burger,43.66070999694819,-79.38283826775837,Burger Joint
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4c8facf91664b1f79c90aa2f,College Park Area,43.659453,-79.383785,Park
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ed56a6e7beb820a77c42e58,Loblaws,43.661876101184674,-79.37970103481895,Supermarket
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ce47a4bc850721e2b8bc38a,Hart House Theatre,43.66357134217992,-79.3946163990837,Theater
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5bd2379cbcbf7a0039a2d7b9,Storm Crow Manor,43.66683985695023,-79.38159278029707,Theme Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,52f6816f11d24a43115dc834,Scaddabush Italian Kitchen & Bar,43.658920292028725,-79.38289105381784,Italian Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c063f964a52029f820e3,Tiffany & Co.,43.6691352,-79.3934841,Jewelry Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,50c90bede4b066a03d8bacfb,Maple Leaf Gardens,43.661893748737334,-79.37960504532634,Historic Site
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,50c20a89e4b02803a189384b,FUEL+,43.66439936324463,-79.38042718414235,Juice Bar
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,539c6f13498e06f4cc765165,The Elm Tree Restaurant,43.65739749535259,-79.38376054171513,Modern European Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5212b8cd498e2382091b2df9,Aroma Espresso Bar,43.66796263749082,-79.38887274197582,Café
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,533d629b498e7452f4a50bda,North of Brooklyn Pizzeria,43.664383604568975,-79.38037571983865,Pizza Place
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b01b6e7f964a520cd4422e3,Ho's Team Barber Shop,43.66563031656884,-79.38135926650858,Salon / Barbershop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad887d2f964a520111221e3,Hair Of The Dog,43.66282779855822,-79.37966975971744,Gastropub
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4fce7df0e4b0d498825b14d2,ROM Museum Store,43.66851433563614,-79.39487921364,Gift Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4df4456052b100c2d7fdca23,Smith,43.66692666745884,-79.38142135954267,Breakfast Spot
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4d9b85a6913a236a733fa108,Openmat Mixed Martial Arts,43.666171607941095,-79.3847667237342,Martial Arts Dojo
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5446f60b498e4a38ccda6bc8,The Men's Room,43.664445596525944,-79.38006704821788,Men's Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ae1296df964a5208c8521e3,Fran's,43.661255320138636,-79.38389304122866,Diner
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4af5d1a7f964a52046fd21e3,Toronto Hemp Company,43.668419429320515,-79.38584843598086,Smoke Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c062f964a5200bf820e3,Silver Snail Comics,43.65703137958407,-79.38140310220501,Comic Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b31677bf964a520530625e3,Royal Conservatory of Music,43.66822758218325,-79.39631143267306,Music School
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4bedf8b5e24d20a17b567214,Kothur Indian Cuisine,43.66787229558206,-79.38565911153148,Indian Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5b2d934e59c423002c0c6db6,Eataly,43.66975356278464,-79.3887197971344,Gourmet Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4bdcc9cf462b2d7f1f65113c,Wish,43.66875926600152,-79.38569365317709,Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4baabfeef964a52055843ae3,Bay Street Video,43.668889965052365,-79.38924749443069,Video Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b7af787f964a520f9482fe3,Glad Day Bookshop,43.66527119350875,-79.38078512672504,Bookstore
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5966b520fc9e94307406dafe,Si Lom,43.66501007731949,-79.38068288199048,Thai Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5738ca80cd10b91a6747abde,Pi Co.,43.670107,-79.389852,Pizza Place
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ae7b27df964a52068ad21e3,Japango,43.65526771691681,-79.38516506734886,Sushi Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b2bd898f964a52042bc24e3,Kinka Izakaya Original,43.66059636632361,-79.37889120754515,Japanese Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,57fe5f64498e08c9fc55cb87,Jimmy's Coffee,43.65582710322224,-79.39204216888555,Café
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4caf69ae9b34199c9a2ab763,Fabarnak,43.66637677585409,-79.38096396850409,Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5a62412b1108ba191da5ba06,KAKA,43.65745745164475,-79.38419169987876,Japanese Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,511b918be4b00262d6b926b6,Marshalls,43.659308,-79.3824621,Department Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c05ef964a520daf620e3,Art Gallery of Ontario,43.654002860337386,-79.39292172707437,Art Gallery
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,55fc4355498e02b96634274e,COS,43.66951629225504,-79.39038980772062,Clothing Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c063f964a52043f820e3,Hermes,43.669132231060935,-79.39268274923184,Clothing Store
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,57bee570498e009b84719d5e,Black Bear Espresso,43.66143582514135,-79.3814931962942,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4aada317f964a5201a6120e3,Isabel Bader Theatre,43.66732927030892,-79.39260350506324,College Theater
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4c030bf9f423a5938bc3cf16,Barbara Hall Park,43.66687857011423,-79.38106777601625,Park
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4e2284b11fc7c0ef9857d143,Chatime 日出茶太,43.65554164147378,-79.38468427043244,Bubble Tea Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ab17387f964a520866920e3,Churchmouse & Firkin,43.66463217328346,-79.38040612389896,Pub
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c062f964a5200df820e3,Bloor-Yorkville,43.670214354942,-79.39104696860365,Shopping Mall
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,52d4578e498e5273f7099477,Bikram Yoga Yonge,43.66820532149228,-79.38578009605408,Yoga Studio
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad8888ff964a520141221e3,Starbucks,43.66498,-79.38051,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c064f964a52098f820e3,Fiorio Hair Design,43.670169709332704,-79.39140019059467,Cosmetics Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b919f56f964a520a4ca33e3,Hero Certified Burgers,43.66562403029978,-79.38090430769088,Burger Joint
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b535e0ff964a520529927e3,Burberry,43.66914488355015,-79.39314134722139,Boutique
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5a6b737b35f98359eed11974,The Library Specialty Coffee,43.65441282740799,-79.39090161351724,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4bba7d86cf2fc9b62ba6a102,Summer's Homemade Ice Cream,43.67090278308464,-79.39229888961067,Ice Cream Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,554ea8bd498efa064ec03031,Paramount Fine Foods,43.67067671443592,-79.38986486034777,Middle Eastern Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4af30f13f964a52030ea21e3,Trattoria Nervosa,43.67101871082308,-79.39108133032904,Italian Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b654efaf964a520aeec2ae3,Black Eagle,43.66408473971554,-79.38009823456886,Gay Bar
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,524c6ea511d207bb0817c28e,Nespresso Boutique - Bar,43.66988316570838,-79.39335858121262,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad88725f964a5200d1221e3,Woody's and Sailor,43.664389684023526,-79.38036131100687,Gay Bar
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4b746c9df964a520c1db2de3,Baskin-Robbins,43.66507308115074,-79.38068437615618,Ice Cream Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad5de88f964a520ca0321e3,Starbucks,43.661527,-79.383411,Coffee Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ae3398ff964a520ed9121e3,Red Lobster,43.656328,-79.383621,Seafood Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4e52a293483bf6d4ed3a4665,Wow! Sushi,43.668514,-79.386686,Sushi Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,548284f9498e36974b739c90,NC Salon +,43.66940593538455,-79.38674752555433,Health & Beauty Service
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,57bcd3b7498e652a678d0378,Poke Guys,43.65489527525682,-79.38505238381624,Poke Place
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5a1f102a646e38375b20d8fd,Rolltation,43.669388,-79.386566,Sushi Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,560b1653498e1a2dfa4af722,Kinton Ramen,43.660631695006714,-79.37887964897601,Ramen Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c05cf964a520c3f520e3,The Hazelton Hotel,43.670764448686846,-79.39325718465794,Hotel
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,57f03361498e6431043a9608,Sabai Sabai,43.670647205466466,-79.38485656424602,Thai Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4ad4c05ff964a5203af720e3,Yamato Japanese Restaurant,43.67068330431913,-79.39105580388929,Japanese Restaurant
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,5479da4f498e8569fb44985c,MUJI,43.656024,-79.383284,Miscellaneous Shop
"Queen's Park, Ontario Provincial Government",43.6623015,-79.3894938,4f513029e4b07c3382c9fdb9,Cafe Plenty,43.65457125894357,-79.38944976536852,Café
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4bfd53764cf820a13849ecf4,Java Joe's Village Cafe,43.662460906352436,-79.53205381416235,Café
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4b75b721f964a520301f2ee3,St Georges Golf and Country Club,43.674394614408236,-79.53714160371202,Golf Course
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4c1a1c2e834e2d7f7b552b80,COBS Bread,43.664940367690775,-79.5204847956449,Bakery
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4d6d1a29cf7e41bd25ba8285,TD Canada Trust,43.6625453,-79.5317488,Bank
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,51fc4318498ed77bdabf46df,Shoppers Drug Mart,43.663067,-79.531753,Pharmacy
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4d0b9625dd5fa1cd26e25989,Thorncrest Drug Store,43.66298764333833,-79.53181698355863,Pharmacy
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4caf1dd4aef16dcbc1aba554,Foodland - Toronto,43.662724,-79.531984,Grocery Store
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4d8bad8092e6a093e1d5d18b,Thorncrest Plaza,43.66261966170492,-79.53214635053152,Shopping Mall
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4c8b0bb475ba9c7490f7555c,Princess Margaret Park,43.66783531448512,-79.53993418272015,Playground
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4ef9d46229c268318b7d6f3c,Humber Valley Rink,43.66482600084906,-79.5248725529118,Skating Rink
"Islington Avenue, Humber Valley Village",43.6678556,-79.53224240000002,4bf867084a67c928c96025cf,Humbertown Convenience,43.66492858170565,-79.52048054521903,Convenience Store
"Malvern, Rouge",43.8066863,-79.19435340000003,4d669cba83865481c948fa53,Images Salon & Spa,43.80228301948931,-79.19856472801668,Spa
"Malvern, Rouge",43.8066863,-79.19435340000003,4b6718c2f964a5203f3a2be3,Harvey's,43.80002047583462,-79.19830662127322,Restaurant
"Malvern, Rouge",43.8066863,-79.19435340000003,4bcb612d3740b713f0606265,Staples Morningside,43.80028467632823,-79.19660657644272,Paper / Office Supplies Store
"Malvern, Rouge",43.8066863,-79.19435340000003,4bb6b9446edc76b0d771311c,Wendy’s,43.80744841934756,-79.19905558052072,Fast Food Restaurant
"Malvern, Rouge",43.8066863,-79.19435340000003,579a91b3498e9bd833afa78a,Wendy's,43.8020084,-79.1980797,Fast Food Restaurant
"Malvern, Rouge",43.8066863,-79.19435340000003,4c6ac7de35d3be9a50bf2206,RBC Royal Bank,43.79878248056552,-79.19709031445504,Bank
"Malvern, Rouge",43.8066863,-79.19435340000003,4b914562f964a520d4ae33e3,Caribbean Wave,43.798557859976256,-79.19577725412623,Caribbean Restaurant
"Malvern, Rouge",43.8066863,-79.19435340000003,4b16e23bf964a520edbe23e3,Tim Hortons,43.801999861382,-79.1981689631939,Coffee Shop
"Malvern, Rouge",43.8066863,-79.19435340000003,4bd08ceeb221c9b6cbe8d3d0,Lee Valley,43.803161304831846,-79.19968142252247,Hobby Shop
